Gene_acc,Gene_id,srank,Intensity,FDR,Desc,desc2,ids2
960,sp|Q8CH18|CCAR1_MOUSE,0.917808,6.525226265324221,0.78982,Cell division cycle and apoptosis regulator protein 1,sp|Q8CH18|CCAR1_MOUSE Cell division cycle and apoptosis regulator protein 1 OS=Mus musculus OX=10090 GN=Ccar1 PE=1 SV=1,sp|Q8CH18|CCAR1_MOUSE
961,tr|E9Q5B5|E9Q5B5_MOUSE,-0.915997,8.226625678595804,0.7902600000000001,tr|E9Q5B5|E9Q5B5_MOUSE Hexokinase-2,tr|E9Q5B5|E9Q5B5_MOUSE Hexokinase-2 OS=Mus musculus OX=10090 GN=Hk2 PE=1 SV=1;sp|O08528|HXK2_MOUSE Hexokinase-2 OS=Mus musculus OX=10090 GN=Hk2 PE=1 SV=1,tr|E9Q5B5|E9Q5B5_MOUSE;sp|O08528|HXK2_MOUSE;tr|E9Q9M6|E9Q9M6_MOUSE;tr|G3UVV4|G3UVV4_MOUSE;sp|P17710|HXK1_MOUSE;sp|Q91W97|HKDC1_MOUSE
962,sp|Q8BJ34|MARF1_MOUSE,-0.915988,8.229758611221373,0.7902600000000001,Meiosis regulator and mRNA stability factor 1,sp|Q8BJ34|MARF1_MOUSE Meiosis regulator and mRNA stability factor 1 OS=Mus musculus OX=10090 GN=Marf1 PE=1 SV=3;tr|A0A2R8VH96|A0A2R8VH96_MOUSE Meiosis regulator and mRNA stability factor 1 OS=Mus musculus OX=10090 GN=Marf1 PE=1 SV=1,sp|Q8BJ34|MARF1_MOUSE;tr|A0A2R8VH96|A0A2R8VH96_MOUSE
963,sp|Q99KX1|MLF2_MOUSE,-0.913639,7.9408052545032195,0.7902600000000001,Myeloid leukemia factor 2,sp|Q99KX1|MLF2_MOUSE Myeloid leukemia factor 2 OS=Mus musculus OX=10090 GN=Mlf2 PE=1 SV=1,sp|Q99KX1|MLF2_MOUSE;tr|A0A0N4SVM2|A0A0N4SVM2_MOUSE;tr|A0A0N4SVX3|A0A0N4SVX3_MOUSE
964,sp|P12970|RL7A_MOUSE,0.913073,8.998555743525529,0.7902600000000001,60S ribosomal protein L7a,sp|P12970|RL7A_MOUSE 60S ribosomal protein L7a OS=Mus musculus OX=10090 GN=Rpl7a PE=1 SV=2,sp|P12970|RL7A_MOUSE;tr|V9GX35|V9GX35_MOUSE
965,sp|Q922J9|FACR1_MOUSE,-0.912313,8.859678576628449,0.7902600000000001,Fatty acyl-CoA reductase 1,sp|Q922J9|FACR1_MOUSE Fatty acyl-CoA reductase 1 OS=Mus musculus OX=10090 GN=Far1 PE=1 SV=1;tr|D3Z4N9|D3Z4N9_MOUSE Fatty acyl-CoA reductase (Fragment) OS=Mus musculus OX=10090 GN=Far1 PE=1 SV=8,sp|Q922J9|FACR1_MOUSE;tr|D3Z4N9|D3Z4N9_MOUSE;tr|D3Z5W6|D3Z5W6_MOUSE
966,sp|Q5SNZ0|GRDN_MOUSE,0.911373,8.101884487167542,0.7902600000000001,Girdin,sp|Q5SNZ0|GRDN_MOUSE Girdin OS=Mus musculus OX=10090 GN=Ccdc88a PE=1 SV=2,sp|Q5SNZ0|GRDN_MOUSE;tr|F6R1B7|F6R1B7_MOUSE;tr|Z4YLP6|Z4YLP6_MOUSE;tr|Z4YLN8|Z4YLN8_MOUSE
967,sp|Q9D051|ODPB_MOUSE,-0.908009,8.847985782620027,0.79043,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",sp|Q9D051|ODPB_MOUSE Pyruvate dehydrogenase E1 component subunit beta  mitochondrial OS=Mus musculus OX=10090 GN=Pdhb PE=1 SV=1,sp|Q9D051|ODPB_MOUSE
968,sp|Q60838|DVL2_MOUSE,0.907381,8.7543101038802,0.79043,Segment polarity protein dishevelled homolog DVL-2,sp|Q60838|DVL2_MOUSE Segment polarity protein dishevelled homolog DVL-2 OS=Mus musculus OX=10090 GN=Dvl2 PE=1 SV=2,sp|Q60838|DVL2_MOUSE;sp|P51141|DVL1_MOUSE;tr|E9Q150|E9Q150_MOUSE;sp|Q61062|DVL3_MOUSE;tr|E9Q967|E9Q967_MOUSE
969,sp|P63163|RSMN_MOUSE,0.905596,7.702585613926875,0.79043,Small nuclear ribonucleoprotein-associated protein N,sp|P63163|RSMN_MOUSE Small nuclear ribonucleoprotein-associated protein N OS=Mus musculus OX=10090 GN=Snrpn PE=1 SV=1;sp|P27048|RSMB_MOUSE Small nuclear ribonucleoprotein-associated protein B OS=Mus musculus OX=10090 GN=Snrpb PE=1 SV=1,sp|P63163|RSMN_MOUSE;sp|P27048|RSMB_MOUSE;tr|A0A0G2JGN4|A0A0G2JGN4_MOUSE
970,sp|Q61398|PCOC1_MOUSE,-0.903586,9.239324509787798,0.79085,Procollagen C-endopeptidase enhancer 1,sp|Q61398|PCOC1_MOUSE Procollagen C-endopeptidase enhancer 1 OS=Mus musculus OX=10090 GN=Pcolce PE=1 SV=2;tr|D3YUE2|D3YUE2_MOUSE Procollagen C-endopeptidase enhancer 1 OS=Mus musculus OX=10090 GN=Pcolce PE=1 SV=1;tr|A0A0G2JE29|A0A0G2JE29_MOUSE Procollagen ,sp|Q61398|PCOC1_MOUSE;tr|D3YUE2|D3YUE2_MOUSE;tr|A0A0G2JE29|A0A0G2JE29_MOUSE;tr|D3YZE3|D3YZE3_MOUSE;tr|D3YWH0|D3YWH0_MOUSE
971,tr|Q3TM89|Q3TM89_MOUSE,-0.899516,7.194014546374698,0.79257,tr|Q3TM89|Q3TM89_MOUSE PEST proteolytic signal-containing nuclear protein,tr|Q3TM89|Q3TM89_MOUSE PEST proteolytic signal-containing nuclear protein OS=Mus musculus OX=10090 GN=Pcnp PE=1 SV=1;sp|Q6P8I4|PCNP_MOUSE PEST proteolytic signal-containing nuclear protein OS=Mus musculus OX=10090 GN=Pcnp PE=1 SV=1;tr|F8WI88|F8WI88_MOUSE P,tr|Q3TM89|Q3TM89_MOUSE;sp|Q6P8I4|PCNP_MOUSE;tr|F8WI88|F8WI88_MOUSE
972,sp|P56480|ATPB_MOUSE,0.893826,8.908077341412081,0.7953899999999999,"ATP synthase subunit beta, mitochondrial",sp|P56480|ATPB_MOUSE ATP synthase subunit beta  mitochondrial OS=Mus musculus OX=10090 GN=Atp5f1b PE=1 SV=2,sp|P56480|ATPB_MOUSE
973,sp|P36916|GNL1_MOUSE,0.89313,5.9222426402871635,0.7953899999999999,Guanine nucleotide-binding protein-like 1,sp|P36916|GNL1_MOUSE Guanine nucleotide-binding protein-like 1 OS=Mus musculus OX=10090 GN=Gnl1 PE=1 SV=4,sp|P36916|GNL1_MOUSE
974,sp|O35129|PHB2_MOUSE,0.8929040000000001,7.974419573852286,0.7953899999999999,Prohibitin-2,sp|O35129|PHB2_MOUSE Prohibitin-2 OS=Mus musculus OX=10090 GN=Phb2 PE=1 SV=1;tr|F6QPR1|F6QPR1_MOUSE Prohibitin (Fragment) OS=Mus musculus OX=10090 GN=Phb2 PE=1 SV=1;tr|F6Q8V7|F6Q8V7_MOUSE Prohibitin (Fragment) OS=Mus musculus OX=10090 GN=Phb2 PE=1 SV=1,sp|O35129|PHB2_MOUSE;tr|F6QPR1|F6QPR1_MOUSE;tr|F6Q8V7|F6Q8V7_MOUSE
975,sp|Q8BGH2|SAM50_MOUSE,-0.89131,7.468539322942948,0.7953899999999999,Sorting and assembly machinery component 50 homolog,sp|Q8BGH2|SAM50_MOUSE Sorting and assembly machinery component 50 homolog OS=Mus musculus OX=10090 GN=Samm50 PE=1 SV=1,sp|Q8BGH2|SAM50_MOUSE
976,sp|Q9WTI7|MYO1C_MOUSE,0.8906440000000001,8.923917223113106,0.7953899999999999,Unconventional myosin-Ic,sp|Q9WTI7|MYO1C_MOUSE Unconventional myosin-Ic OS=Mus musculus OX=10090 GN=Myo1c PE=1 SV=2,sp|Q9WTI7|MYO1C_MOUSE
977,sp|Q9JKX6|NUDT5_MOUSE,-0.889915,8.634769388600004,0.7953899999999999,ADP-sugar pyrophosphatase,sp|Q9JKX6|NUDT5_MOUSE ADP-sugar pyrophosphatase OS=Mus musculus OX=10090 GN=Nudt5 PE=1 SV=1,sp|Q9JKX6|NUDT5_MOUSE;tr|A0A0A6YVU1|A0A0A6YVU1_MOUSE;tr|A2ATT5|A2ATT5_MOUSE
978,tr|D6RE33|D6RE33_MOUSE,-0.8897940000000001,7.772351049953356,0.7953899999999999,none,tr|D6RE33|D6RE33_MOUSE Enhancer of mRNA-decapping protein 4 OS=Mus musculus OX=10090 GN=Edc4 PE=1 SV=1;tr|A0A0R4J1Q0|A0A0R4J1Q0_MOUSE Enhancer of mRNA-decapping protein 4 OS=Mus musculus OX=10090 GN=Edc4 PE=1 SV=1;tr|G5E896|G5E896_MOUSE Enhancer of mRNA-de,tr|D6RE33|D6RE33_MOUSE;tr|A0A0R4J1Q0|A0A0R4J1Q0_MOUSE;tr|G5E896|G5E896_MOUSE;sp|Q3UJB9|EDC4_MOUSE;tr|F6V5I7|F6V5I7_MOUSE;tr|F6ZJ27|F6ZJ27_MOUSE
979,sp|P68368|TBA4A_MOUSE,-0.881216,8.901283914694545,0.7979999999999999,Tubulin alpha-4A chain,sp|P68368|TBA4A_MOUSE Tubulin alpha-4A chain OS=Mus musculus OX=10090 GN=Tuba4a PE=1 SV=1;tr|A0A0A0MQA5|A0A0A0MQA5_MOUSE Tubulin alpha chain (Fragment) OS=Mus musculus OX=10090 GN=Tuba4a PE=1 SV=1,sp|P68368|TBA4A_MOUSE;tr|A0A0A0MQA5|A0A0A0MQA5_MOUSE;tr|A0A087WQS4|A0A087WQS4_MOUSE;tr|A0A087WRB4|A0A087WRB4_MOUSE;tr|A0A087WSB0|A0A087WSB0_MOUSE;tr|A0A087WSL5|A0A087WSL5_MOUSE
980,sp|Q67FY2|BCL9L_MOUSE,0.880675,8.400727897737122,0.7979999999999999,B-cell CLL/lymphoma 9-like protein,sp|Q67FY2|BCL9L_MOUSE B-cell CLL/lymphoma 9-like protein OS=Mus musculus OX=10090 GN=Bcl9l PE=1 SV=1,sp|Q67FY2|BCL9L_MOUSE
981,tr|A0A286YDQ6|A0A286YDQ6_MOUSE,0.8781479999999999,7.053001570400308,0.79842,tr|A0A286YDQ6|A0A286YDQ6_MOUSE Polycomb group RING finger protein 5 (Fragment),tr|A0A286YDQ6|A0A286YDQ6_MOUSE Polycomb group RING finger protein 5 (Fragment) OS=Mus musculus OX=10090 GN=Pcgf5 PE=1 SV=1;tr|B7ZP24|B7ZP24_MOUSE Pcgf5 protein OS=Mus musculus OX=10090 GN=Pcgf5 PE=1 SV=1;sp|Q3UK78|PCGF5_MOUSE Polycomb group RING finger pro,tr|A0A286YDQ6|A0A286YDQ6_MOUSE;tr|B7ZP24|B7ZP24_MOUSE;sp|Q3UK78|PCGF5_MOUSE;tr|A0A286YD06|A0A286YD06_MOUSE
982,sp|P52480|KPYM_MOUSE,-0.877921,8.76499759928488,0.79842,Pyruvate kinase PKM,sp|P52480|KPYM_MOUSE Pyruvate kinase PKM OS=Mus musculus OX=10090 GN=Pkm PE=1 SV=4;tr|A0A1L1SU37|A0A1L1SU37_MOUSE Pyruvate kinase PKM (Fragment) OS=Mus musculus OX=10090 GN=Pkm PE=1 SV=1,sp|P52480|KPYM_MOUSE;tr|A0A1L1SU37|A0A1L1SU37_MOUSE;tr|A0A1L1SQV8|A0A1L1SQV8_MOUSE;tr|A0A1L1SUV0|A0A1L1SUV0_MOUSE;tr|A0A1L1SSN6|A0A1L1SSN6_MOUSE;tr|A0A1L1STV8|A0A1L1STV8_MOUSE;tr|A0A1L1ST52|A0A1L1ST52_MOUSE;tr|A0A1L1SVH2|A0A1L1SVH2_MOUSE;tr|E9Q509|E9Q509_MOUSE;tr|G3X925|G3X925_MOUSE;sp|P53657|KPYR_MOUSE
983,sp|P17809|GTR1_MOUSE,0.877315,8.388704955700739,0.79842,"Solute carrier family 2, facilitated glucose transporter member 1",sp|P17809|GTR1_MOUSE Solute carrier family 2  facilitated glucose transporter member 1 OS=Mus musculus OX=10090 GN=Slc2a1 PE=1 SV=4,sp|P17809|GTR1_MOUSE;tr|A0A140LIU2|A0A140LIU2_MOUSE;tr|G3UYL0|G3UYL0_MOUSE;tr|A2A7P3|A2A7P3_MOUSE;tr|G3V010|G3V010_MOUSE
984,sp|O35874|SATT_MOUSE,-0.8745129999999999,8.431379848841935,0.79842,Neutral amino acid transporter A,sp|O35874|SATT_MOUSE Neutral amino acid transporter A OS=Mus musculus OX=10090 GN=Slc1a4 PE=1 SV=1;tr|Q5SSP3|Q5SSP3_MOUSE Neutral amino acid transporter A OS=Mus musculus OX=10090 GN=Slc1a4 PE=1 SV=1,sp|O35874|SATT_MOUSE;tr|Q5SSP3|Q5SSP3_MOUSE
985,sp|Q8K3Z9|PO121_MOUSE,0.8707370000000001,8.419889691073568,0.79991,Nuclear envelope pore membrane protein POM 121,sp|Q8K3Z9|PO121_MOUSE Nuclear envelope pore membrane protein POM 121 OS=Mus musculus OX=10090 GN=Pom121 PE=1 SV=2,sp|Q8K3Z9|PO121_MOUSE
986,sp|Q8BHL3|TB10B_MOUSE,-0.8666860000000001,6.773932647467645,0.80177,TBC1 domain family member 10B,sp|Q8BHL3|TB10B_MOUSE TBC1 domain family member 10B OS=Mus musculus OX=10090 GN=Tbc1d10b PE=1 SV=2,sp|Q8BHL3|TB10B_MOUSE;tr|A0A0U1RPN1|A0A0U1RPN1_MOUSE
987,sp|Q99KQ4|NAMPT_MOUSE,0.8658110000000001,8.864718685895433,0.80177,Nicotinamide phosphoribosyltransferase,sp|Q99KQ4|NAMPT_MOUSE Nicotinamide phosphoribosyltransferase OS=Mus musculus OX=10090 GN=Nampt PE=1 SV=1,sp|Q99KQ4|NAMPT_MOUSE
988,tr|Q8K0M3|Q8K0M3_MOUSE,-0.864759,8.176843384503739,0.80177,tr|Q8K0M3|Q8K0M3_MOUSE Sorbs3 protein,tr|Q8K0M3|Q8K0M3_MOUSE Sorbs3 protein OS=Mus musculus OX=10090 GN=Sorbs3 PE=1 SV=1;tr|A0A2I3BS41|A0A2I3BS41_MOUSE Vinexin OS=Mus musculus OX=10090 GN=Sorbs3 PE=1 SV=1;sp|Q9R1Z8|VINEX_MOUSE Vinexin OS=Mus musculus OX=10090 GN=Sorbs3 PE=1 SV=1,tr|Q8K0M3|Q8K0M3_MOUSE;tr|A0A2I3BS41|A0A2I3BS41_MOUSE;sp|Q9R1Z8|VINEX_MOUSE
989,sp|O08547|SC22B_MOUSE,0.85874,7.939559185907406,0.8045800000000001,Vesicle-trafficking protein SEC22b,sp|O08547|SC22B_MOUSE Vesicle-trafficking protein SEC22b OS=Mus musculus OX=10090 GN=Sec22b PE=1 SV=3;tr|E9Q6R3|E9Q6R3_MOUSE Vesicle-trafficking protein SEC22b OS=Mus musculus OX=10090 GN=Sec22b PE=1 SV=1,sp|O08547|SC22B_MOUSE;tr|E9Q6R3|E9Q6R3_MOUSE;tr|A0A0G2JF08|A0A0G2JF08_MOUSE
990,sp|Q9EQU5|SET_MOUSE,-0.857773,6.6963126949376415,0.8045800000000001,Protein SET,sp|Q9EQU5|SET_MOUSE Protein SET OS=Mus musculus OX=10090 GN=Set PE=1 SV=1;tr|A2BE93|A2BE93_MOUSE Protein SET (Fragment) OS=Mus musculus OX=10090 GN=Set PE=1 SV=1;tr|A2BE92|A2BE92_MOUSE Protein SET (Fragment) OS=Mus musculus OX=10090 GN=Set PE=1 SV=1,sp|Q9EQU5|SET_MOUSE;tr|A2BE93|A2BE93_MOUSE;tr|A2BE92|A2BE92_MOUSE
991,sp|Q8VE73|CUL7_MOUSE,0.855568,7.797232906715949,0.80489,Cullin-7,sp|Q8VE73|CUL7_MOUSE Cullin-7 OS=Mus musculus OX=10090 GN=Cul7 PE=1 SV=2,sp|Q8VE73|CUL7_MOUSE;tr|E9Q6H4|E9Q6H4_MOUSE;tr|F6Q1R4|F6Q1R4_MOUSE
992,sp|P54071|IDHP_MOUSE,0.8531979999999999,7.185627135674899,0.8055399999999999,"Isocitrate dehydrogenase [NADP], mitochondrial",sp|P54071|IDHP_MOUSE Isocitrate dehydrogenase [NADP]  mitochondrial OS=Mus musculus OX=10090 GN=Idh2 PE=1 SV=3;tr|A0A0U1RPR1|A0A0U1RPR1_MOUSE Isocitrate dehydrogenase [NADP]  mitochondrial OS=Mus musculus OX=10090 GN=Idh2 PE=1 SV=1;tr|D6RIL6|D6RIL6_MOUSE I,sp|P54071|IDHP_MOUSE;tr|A0A0U1RPR1|A0A0U1RPR1_MOUSE;tr|D6RIL6|D6RIL6_MOUSE
993,sp|P11499|HS90B_MOUSE,0.8523350000000001,9.772196975870633,0.8055399999999999,Heat shock protein HSP 90-beta,sp|P11499|HS90B_MOUSE Heat shock protein HSP 90-beta OS=Mus musculus OX=10090 GN=Hsp90ab1 PE=1 SV=3,sp|P11499|HS90B_MOUSE;tr|E9Q3D6|E9Q3D6_MOUSE;tr|E9PX27|E9PX27_MOUSE;tr|D3Z1R1|D3Z1R1_MOUSE;tr|E9Q0C3|E9Q0C3_MOUSE
994,sp|Q80U78|PUM1_MOUSE,-0.8512879999999999,9.167553621196825,0.8055399999999999,Pumilio homolog 1,sp|Q80U78|PUM1_MOUSE Pumilio homolog 1 OS=Mus musculus OX=10090 GN=Pum1 PE=1 SV=2;tr|Q3TTW5|Q3TTW5_MOUSE Pumilio homolog 1 OS=Mus musculus OX=10090 GN=Pum1 PE=1 SV=1,sp|Q80U78|PUM1_MOUSE;tr|Q3TTW5|Q3TTW5_MOUSE;tr|A8WHM8|A8WHM8_MOUSE
995,sp|Q8VEK3|HNRPU_MOUSE,-0.846901,8.032296344739473,0.80767,Heterogeneous nuclear ribonucleoprotein U,sp|Q8VEK3|HNRPU_MOUSE Heterogeneous nuclear ribonucleoprotein U OS=Mus musculus OX=10090 GN=Hnrnpu PE=1 SV=1,sp|Q8VEK3|HNRPU_MOUSE
996,sp|Q8BXZ1|TMX3_MOUSE,-0.8466950000000001,7.627345370520798,0.80767,Protein disulfide-isomerase TMX3,sp|Q8BXZ1|TMX3_MOUSE Protein disulfide-isomerase TMX3 OS=Mus musculus OX=10090 GN=Tmx3 PE=1 SV=2;tr|A0A494BB11|A0A494BB11_MOUSE Protein disulfide-isomerase TMX3 OS=Mus musculus OX=10090 GN=Tmx3 PE=4 SV=1,sp|Q8BXZ1|TMX3_MOUSE;tr|A0A494BB11|A0A494BB11_MOUSE;tr|A0A494B9P2|A0A494B9P2_MOUSE
997,sp|P37913|DNLI1_MOUSE,0.844318,7.2187455122234745,0.80767,DNA ligase 1,sp|P37913|DNLI1_MOUSE DNA ligase 1 OS=Mus musculus OX=10090 GN=Lig1 PE=1 SV=2;tr|Q3U4X8|Q3U4X8_MOUSE DNA ligase OS=Mus musculus OX=10090 GN=Lig1 PE=1 SV=1;tr|E9PV36|E9PV36_MOUSE DNA ligase 1 (Fragment) OS=Mus musculus OX=10090 GN=Lig1 PE=1 SV=1;tr|V9GWZ4|V,sp|P37913|DNLI1_MOUSE;tr|Q3U4X8|Q3U4X8_MOUSE;tr|E9PV36|E9PV36_MOUSE;tr|V9GWZ4|V9GWZ4_MOUSE
998,tr|Q5SX75|Q5SX75_MOUSE,-0.8408129999999999,6.781116024785705,0.80895,tr|Q5SX75|Q5SX75_MOUSE Prolyl 4-hydroxylase subunit alpha-2,tr|Q5SX75|Q5SX75_MOUSE Prolyl 4-hydroxylase subunit alpha-2 OS=Mus musculus OX=10090 GN=P4ha2 PE=1 SV=1;sp|Q60716|P4HA2_MOUSE Prolyl 4-hydroxylase subunit alpha-2 OS=Mus musculus OX=10090 GN=P4ha2 PE=1 SV=1;tr|B0QZH1|B0QZH1_MOUSE Prolyl 4-hydroxylase subun,tr|Q5SX75|Q5SX75_MOUSE;sp|Q60716|P4HA2_MOUSE;tr|B0QZH1|B0QZH1_MOUSE;tr|Q5SX76|Q5SX76_MOUSE;tr|B0QZH2|B0QZH2_MOUSE;tr|B0QZH3|B0QZH3_MOUSE
999,sp|Q9QXB9|DRG2_MOUSE,0.840693,7.327215849106363,0.80895,Developmentally-regulated GTP-binding protein 2,sp|Q9QXB9|DRG2_MOUSE Developmentally-regulated GTP-binding protein 2 OS=Mus musculus OX=10090 GN=Drg2 PE=1 SV=1,sp|Q9QXB9|DRG2_MOUSE
1000,sp|Q7TMY8|HUWE1_MOUSE,0.839516,8.22463663868144,0.80895,E3 ubiquitin-protein ligase HUWE1,sp|Q7TMY8|HUWE1_MOUSE E3 ubiquitin-protein ligase HUWE1 OS=Mus musculus OX=10090 GN=Huwe1 PE=1 SV=5;tr|A2AFQ0|A2AFQ0_MOUSE E3 ubiquitin-protein ligase HUWE1 OS=Mus musculus OX=10090 GN=Huwe1 PE=1 SV=1,sp|Q7TMY8|HUWE1_MOUSE;tr|A2AFQ0|A2AFQ0_MOUSE;tr|F6XP90|F6XP90_MOUSE;tr|A0A668KL97|A0A668KL97_MOUSE
1001,tr|F8WHN7|F8WHN7_MOUSE,-0.838133,8.157638064100917,0.80895,tr|F8WHN7|F8WHN7_MOUSE Runt-related transcription factor,tr|F8WHN7|F8WHN7_MOUSE Runt-related transcription factor OS=Mus musculus OX=10090 GN=Runx2 PE=1 SV=1;sp|Q08775|RUNX2_MOUSE Runt-related transcription factor 2 OS=Mus musculus OX=10090 GN=Runx2 PE=1 SV=2;tr|E0CZ12|E0CZ12_MOUSE Runt-related transcription fac,tr|F8WHN7|F8WHN7_MOUSE;sp|Q08775|RUNX2_MOUSE;tr|E0CZ12|E0CZ12_MOUSE;tr|E0CY45|E0CY45_MOUSE;tr|F6TRA6|F6TRA6_MOUSE;tr|E9PUK7|E9PUK7_MOUSE;tr|E0CZC6|E0CZC6_MOUSE;sp|Q64131|RUNX3_MOUSE;tr|F7CZB5|F7CZB5_MOUSE;tr|Q3U1Q3|Q3U1Q3_MOUSE
1002,sp|P63101|1433Z_MOUSE,-0.8374520000000001,8.40849436021236,0.80895,14-3-3 protein zeta/delta,sp|P63101|1433Z_MOUSE 14-3-3 protein zeta/delta OS=Mus musculus OX=10090 GN=Ywhaz PE=1 SV=1;tr|A0A2I3BQ03|A0A2I3BQ03_MOUSE 14-3-3 protein zeta/delta (Fragment) OS=Mus musculus OX=10090 GN=Ywhaz PE=1 SV=1,sp|P63101|1433Z_MOUSE;tr|A0A2I3BQ03|A0A2I3BQ03_MOUSE;tr|D3YXN6|D3YXN6_MOUSE;tr|D3YXF4|D3YXF4_MOUSE;sp|O70456|1433S_MOUSE;tr|D3YW45|D3YW45_MOUSE
1003,tr|A0A1D5RLW5|A0A1D5RLW5_MOUSE,0.837319,8.168880342413642,0.80895,tr|A0A1D5RLW5|A0A1D5RLW5_MOUSE 60S ribosomal protein L18a,tr|A0A1D5RLW5|A0A1D5RLW5_MOUSE 60S ribosomal protein L18a OS=Mus musculus OX=10090 GN=Rpl18a PE=1 SV=1;sp|P62717|RL18A_MOUSE 60S ribosomal protein L18a OS=Mus musculus OX=10090 GN=Rpl18a PE=1 SV=1;tr|A0A1D5RM79|A0A1D5RM79_MOUSE 60S ribosomal protein L18a O,tr|A0A1D5RLW5|A0A1D5RLW5_MOUSE;sp|P62717|RL18A_MOUSE;tr|A0A1D5RM79|A0A1D5RM79_MOUSE;tr|A0A1D5RME4|A0A1D5RME4_MOUSE;tr|A0A1D5RM85|A0A1D5RM85_MOUSE;tr|A0A1D5RMC7|A0A1D5RMC7_MOUSE
1004,sp|Q3UN02|LCLT1_MOUSE,-0.835097,8.967547976218862,0.80895,Lysocardiolipin acyltransferase 1,sp|Q3UN02|LCLT1_MOUSE Lysocardiolipin acyltransferase 1 OS=Mus musculus OX=10090 GN=Lclat1 PE=1 SV=2;tr|A0A3B2WDB3|A0A3B2WDB3_MOUSE Lysocardiolipin acyltransferase 1 (Fragment) OS=Mus musculus OX=10090 GN=Lclat1 PE=1 SV=1,sp|Q3UN02|LCLT1_MOUSE;tr|A0A3B2WDB3|A0A3B2WDB3_MOUSE;tr|B0V2Q9|B0V2Q9_MOUSE
1005,sp|Q9QYH6|MAGD1_MOUSE,-0.833635,9.086537783753208,0.80895,Melanoma-associated antigen D1,sp|Q9QYH6|MAGD1_MOUSE Melanoma-associated antigen D1 OS=Mus musculus OX=10090 GN=Maged1 PE=1 SV=1,sp|Q9QYH6|MAGD1_MOUSE
1006,sp|B2RX14|TUT4_MOUSE,-0.8328610000000001,7.11132973670415,0.80895,Terminal uridylyltransferase 4,sp|B2RX14|TUT4_MOUSE Terminal uridylyltransferase 4 OS=Mus musculus OX=10090 GN=Tut4 PE=1 SV=2;tr|A2A8R7|A2A8R7_MOUSE Terminal uridylyltransferase 4 OS=Mus musculus OX=10090 GN=Tut4 PE=1 SV=1;tr|A0A0A0MQJ6|A0A0A0MQJ6_MOUSE Terminal uridylyltransferase 4 (F,sp|B2RX14|TUT4_MOUSE;tr|A2A8R7|A2A8R7_MOUSE;tr|A0A0A0MQJ6|A0A0A0MQJ6_MOUSE;tr|A2A9H0|A2A9H0_MOUSE
1007,sp|O35657|NEUR1_MOUSE,-0.832729,6.742009880840282,0.80895,Sialidase-1,sp|O35657|NEUR1_MOUSE Sialidase-1 OS=Mus musculus OX=10090 GN=Neu1 PE=1 SV=1,sp|O35657|NEUR1_MOUSE
1008,sp|Q8K009|AL1L2_MOUSE,-0.8324590000000001,9.76044510233845,0.80895,Mitochondrial 10-formyltetrahydrofolate dehydrogenase,sp|Q8K009|AL1L2_MOUSE Mitochondrial 10-formyltetrahydrofolate dehydrogenase OS=Mus musculus OX=10090 GN=Aldh1l2 PE=1 SV=2;tr|D3Z6B9|D3Z6B9_MOUSE Mitochondrial 10-formyltetrahydrofolate dehydrogenase OS=Mus musculus OX=10090 GN=Aldh1l2 PE=1 SV=1,sp|Q8K009|AL1L2_MOUSE;tr|D3Z6B9|D3Z6B9_MOUSE;sp|Q8R0Y6|AL1L1_MOUSE;tr|A0A0N4SW56|A0A0N4SW56_MOUSE;tr|A0A0N4SVT2|A0A0N4SVT2_MOUSE
1009,tr|B1ARA3|B1ARA3_MOUSE,0.8307610000000001,7.715827920054192,0.80895,tr|B1ARA3|B1ARA3_MOUSE 60S ribosomal protein L26 (Fragment),tr|B1ARA3|B1ARA3_MOUSE 60S ribosomal protein L26 (Fragment) OS=Mus musculus OX=10090 GN=Rpl26 PE=1 SV=1;sp|P61255|RL26_MOUSE 60S ribosomal protein L26 OS=Mus musculus OX=10090 GN=Rpl26 PE=1 SV=1;tr|B1ARA5|B1ARA5_MOUSE 60S ribosomal protein L26 OS=Mus muscu,tr|B1ARA3|B1ARA3_MOUSE;sp|P61255|RL26_MOUSE;tr|B1ARA5|B1ARA5_MOUSE
1010,sp|O09106|HDAC1_MOUSE,-0.829916,8.843226547142523,0.80895,Histone deacetylase 1,sp|O09106|HDAC1_MOUSE Histone deacetylase 1 OS=Mus musculus OX=10090 GN=Hdac1 PE=1 SV=1,sp|O09106|HDAC1_MOUSE
1011,tr|Q9DCC1|Q9DCC1_MOUSE,-0.8286479999999999,7.241720761068594,0.80895,tr|Q9DCC1|Q9DCC1_MOUSE mRNA-capping enzyme,tr|Q9DCC1|Q9DCC1_MOUSE mRNA-capping enzyme OS=Mus musculus OX=10090 GN=Rngtt PE=1 SV=1;sp|O55236|MCE1_MOUSE mRNA-capping enzyme OS=Mus musculus OX=10090 GN=Rngtt PE=1 SV=1,tr|Q9DCC1|Q9DCC1_MOUSE;sp|O55236|MCE1_MOUSE
1012,sp|Q60714|S27A1_MOUSE,-0.824888,6.665834177482882,0.80895,Long-chain fatty acid transport protein 1,sp|Q60714|S27A1_MOUSE Long-chain fatty acid transport protein 1 OS=Mus musculus OX=10090 GN=Slc27a1 PE=1 SV=1,sp|Q60714|S27A1_MOUSE
